ACORES,-7.969,-14.394
ACORES,38.883,-9.03
ACORES,36.971,-25.171
ACORES,41.868,-6.712
ACORES,38.079,-7.932
ACORES,41.587,-8.445
ACORES,40.157,-8.47
ACORES,38.725,-9.355
ACORES,40.265,-7.48
ACORES,38.533,-7.889
ACORES,39.455,-31.131
ACORES,37.014,-7.966
ACORES,39.092,-28.03
ACORES,38.52,-28.716
ACORES,38.764,-27.093
ACORES,39.831,-8.887
ACORES,38.704,-9.036
ACORES,37.741,-25.698
ACORES,38.554,-28.44
ACORES,37.149,-8.584
ACORES,41.248,-8.681
ACORES,38.665,-28.176
ACORES,38.831,-9.339
ACORES,39.475,-8.364
ACORES,41.274,-7.72
ACORES,40.725,-7.889
AFGHANISTAN,34.21,62.228
AFGHANISTAN,34.399,70.499
AFGHANISTAN,34.566,69.212
AFGHANISTAN,31.506,65.848
AFGHANISTAN,35.934,64.759
AFGHANISTAN,36.707,67.209
AFGHANISTAN,33.391,62.261
AFGHANISTAN,36.75,65.912
AFGHANISTAN,36.775,69.532
AFGHANISTAN,36.665,68.911
ALBANIA,41.415,19.721
ALGERIA,36.504,2.814
ALGERIA,35.333,4.206
ALGERIA,36.712,5.07
ALGERIA,36.691,3.215
ALGERIA,24.293,9.452
ALGERIA,36.546,2.876
ALGERIA,36.109,6.364
ALGERIA,26.71,0.286
ALGERIA,26.573,8.484
ALGERIA,35.525,2.879
ALGERIA,36.178,5.324
ALGERIA,22.811,5.451
ALGERIA,36.795,5.873
ALGERIA,33.536,-0.242
ALGERIA,35.752,0.626
ALGERIA,36.822,7.809
ALGERIA,36.277,6.624
ALGERIA,35.431,8.121
ALGERIA,32.93,3.312
ALGERIA,35.341,1.463
ALGERIA,35.735,-0.805
ALGERIA,27.7,-8.167
ALGERIA,36.213,1.332
ALGERIA,35.542,-0.532
ALGERIA,35.017,-1.45
ALGERIA,35.624,-0.621
ALGERIA,35.172,-0.593
ALGERIA,35.208,0.147
ALGERIA,27.837,-0.186
ALGERIA,34.793,5.738
ALGERIA,30.571,2.859
ALGERIA,32.384,3.794
ALGERIA,31.673,6.14
ALGERIA,27.251,2.512
ALGERIA,33.068,6.089
ALGERIA,33.764,2.927
ALGERIA,29.237,0.276
ALGERIA,31.917,5.413
ALGERIA,28.051,9.643
ANGOLA,-6.27,14.247
ANGOLA,-12.609,13.404
ANGOLA,-5.597,12.188
ANGOLA,-7.357,20.804
ANGOLA,-8.374,18.924
ANGOLA,-11.894,22.916
ANGOLA,-17.045,15.687
ANGOLA,-12.809,15.76
ANGOLA,-12.404,16.947
ANGOLA,-12.371,13.536
ANGOLA,-8.858,13.231
ANGOLA,-9.525,16.312
ANGOLA,-14.658,17.72
ANGOLA,-15.261,12.147
ANGOLA,-7.754,15.287
ANGOLA,-10.722,13.765
ANGOLA,-9.689,20.432
ANGOLA,-6.141,12.372
ANGOLA,-7.147,14.248
ANGOLA,-11.768,19.898
ANGOLA,-7.603,15.028
ANGOLA,-16.755,14.965
ANGUILLA ISL.,18.205,-63.055
ANTARCTICA,-64.238,-56.631
ANTARCTICA,-62.191,-58.987
ANTILLES,14.591,-61.003
ANTILLES,18.1,-63.047
ANTILLES,17.9,-62.85
ANTILLES,15.869,-61.27
ANTILLES,16.265,-61.532
ANTILLES,12.131,-68.268
ANTILLES,12.189,-68.96
ANTILLES,17.496,-62.979
ANTILLES,18.041,-63.109
ARGENTINA,14.521,-91.697
ARGENTINA,-31.297,-57.996
ARGENTINA,-33.006,-58.613
ARGENTINA,-35.348,-57.294
ARGENTINA,-34.546,-60.931
ARGENTINA,-31.795,-60.48
ARGENTINA,-32.903,-60.784
ARGENTINA,-31.712,-60.812
ARGENTINA,-34.559,-58.416
ARGENTINA,-31.007,-64.532
ARGENTINA,-31.324,-64.208
ARGENTINA,-30.345,-66.294
ARGENTINA,-34.501,-58.604
ARGENTINA,-34.453,-58.589
ARGENTINA,-34.561,-58.789
ARGENTINA,-34.972,-57.894
ARGENTINA,-34.676,-58.642
ARGENTINA,-34.61,-58.613
ARGENTINA,-34.731,-58.599
ARGENTINA,-37.444,-70.222
ARGENTINA,-39.001,-67.62
ARGENTINA,-32.832,-68.793
ARGENTINA,-35.484,-69.582
ARGENTINA,-32.866,-68.872
ARGENTINA,-34.588,-68.403
ARGENTINA,-28.596,-65.752
ARGENTINA,-27.766,-64.31
ARGENTINA,-28.038,-67.58
ARGENTINA,-29.381,-66.796
ARGENTINA,-29.224,-67.439
ARGENTINA,-26.841,-65.105
ARGENTINA,-31.571,-68.418
ARGENTINA,-33.086,-64.261
ARGENTINA,-31.941,-65.142
ARGENTINA,-34.135,-63.362
ARGENTINA,-32.684,-62.158
ARGENTINA,-33.73,-65.387
ARGENTINA,-33.273,-66.356
ARGENTINA,-27.445,-58.762
ARGENTINA,-27.45,-59.056
ARGENTINA,-26.212,-58.228
ARGENTINA,-25.738,-54.473
ARGENTINA,-29.689,-57.152
ARGENTINA,-30.272,-57.64
ARGENTINA,-27.386,-55.971
ARGENTINA,-26.756,-60.493
ARGENTINA,-24.856,-65.486
ARGENTINA,-24.393,-65.098
ARGENTINA,-23.153,-64.329
ARGENTINA,-22.162,-65.57
ARGENTINA,-22.62,-63.794
ARGENTINA,-29.106,-59.219
ARGENTINA,-24.721,-60.549
ARGENTINA,-29.223,-58.088
ARGENTINA,-27.518,-55.124
ARGENTINA,-29.21,-59.691
ARGENTINA,-29.771,-57.979
ARGENTINA,-41.943,-71.532
ARGENTINA,-45.785,-67.466
ARGENTINA,-42.031,-71.17
ARGENTINA,-42.908,-71.139
ARGENTINA,-46.538,-68.966
ARGENTINA,-43.21,-65.27
ARGENTINA,-40.869,-63.0
ARGENTINA,-42.759,-65.102
ARGENTINA,-50.335,-72.248
ARGENTINA,-47.735,-65.904
ARGENTINA,-53.777,-67.749
ARGENTINA,-51.609,-69.313
ARGENTINA,-54.843,-68.296
ARGENTINA,-49.307,-67.802
ARGENTINA,-44.048,-70.459
ARGENTINA,-51.606,-72.217
ARGENTINA,-50.016,-68.579
ARGENTINA,-38.725,-62.169
ARGENTINA,-37.446,-61.889
ARGENTINA,-36.32,-57.722
ARGENTINA,-36.891,-60.216
ARGENTINA,-35.696,-63.758
ARGENTINA,-38.387,-60.329
ARGENTINA,-36.187,-61.076
ARGENTINA,-36.542,-56.722
ARGENTINA,-37.934,-57.573
ARGENTINA,-38.949,-68.156
ARGENTINA,-38.489,-58.816
ARGENTINA,-35.846,-61.858
ARGENTINA,-36.588,-64.275
ARGENTINA,-41.151,-71.157
ARGENTINA,-37.237,-59.228
ARGENTINA,-37.235,-57.029
ARGENTINA,-38.939,-69.264
ARGENTINA,-40.075,-71.137
ARUBA,12.501,-70.015
AUSTRALIA,-27.57,153.008
AUSTRALIA,-10.951,142.459
AUSTRALIA,-23.807,133.902
AUSTRALIA,-27.384,153.118
AUSTRALIA,-28.164,153.505
AUSTRALIA,-16.886,145.755
AUSTRALIA,-26.413,146.262
AUSTRALIA,-20.664,139.489
AUSTRALIA,-26.603,153.091
AUSTRALIA,-21.172,149.18
AUSTRALIA,-27.411,151.735
AUSTRALIA,-20.495,148.552
AUSTRALIA,-23.382,150.475
AUSTRALIA,-19.253,146.765
AUSTRALIA,-12.679,141.925
AUSTRALIA,-38.039,144.469
AUSTRALIA,-36.068,146.958
AUSTRALIA,-37.728,144.902
AUSTRALIA,-38.099,147.149
AUSTRALIA,-42.836,147.51
AUSTRALIA,-41.545,147.214
AUSTRALIA,-37.976,145.102
AUSTRALIA,-37.673,144.843
AUSTRALIA,-37.932,144.753
AUSTRALIA,-34.945,138.531
AUSTRALIA,-32.507,137.717
AUSTRALIA,-34.703,138.621
AUSTRALIA,-32.097,115.881
AUSTRALIA,-20.712,116.773
AUSTRALIA,-30.789,121.462
AUSTRALIA,-15.778,128.707
AUSTRALIA,-22.236,114.089
AUSTRALIA,-20.378,118.626
AUSTRALIA,-34.793,138.633
AUSTRALIA,-31.94,115.967
AUSTRALIA,-31.144,136.817
AUSTRALIA,-33.924,150.988
AUSTRALIA,-35.308,149.194
AUSTRALIA,-30.321,153.116
AUSTRALIA,-34.04,150.687
AUSTRALIA,-32.217,148.575
AUSTRALIA,-29.041,167.939
AUSTRALIA,-33.601,150.781
AUSTRALIA,-33.946,151.177
AUSTRALIA,-31.084,150.847
AUSTRALIA,-35.165,147.466
AUSTRIA,47.843,16.26
AUSTRIA,48.183,14.041
AUSTRIA,47.0,15.433
AUSTRIA,47.26,11.344
AUSTRIA,46.65,14.333
AUSTRIA,48.233,14.183
AUSTRIA,48.0,16.5
AUSTRIA,47.793,13.004
AUSTRIA,48.11,16.57
AUSTRIA,46.991,15.439
AUSTRIA,46.642,14.338
AUSTRIA,48.233,14.188
AUSTRIA,48.321,16.112
AUSTRIA,47.203,14.744
BAHAMAS,24.288,-77.684
BAHAMAS,24.698,-77.796
BAHAMAS,24.159,-77.59
BAHAMAS,26.511,-77.083
BAHAMAS,25.054,-78.049
BAHAMAS,22.442,-73.971
BAHAMAS,26.004,-77.395
BAHAMAS,26.745,-77.391
BAHAMAS,25.417,-77.881
BAHAMAS,25.738,-77.84
BAHAMAS,25.7,-79.264
BAHAMAS,24.629,-75.674
BAHAMAS,24.315,-75.454
BAHAMAS,22.746,-74.182
BAHAMAS,23.563,-75.878
BAHAMAS,25.476,-76.681
BAHAMAS,25.284,-76.331
BAHAMAS,24.594,-76.832
BAHAMAS,24.892,-76.178
BAHAMAS,24.169,-76.439
BAHAMAS,26.559,-78.695
BAHAMAS,26.686,-78.978
BAHAMAS,20.975,-73.667
BAHAMAS,23.179,-75.093
BAHAMAS,23.583,-75.269
BAHAMAS,22.379,-73.013
BAHAMAS,25.039,-77.466
BAHAMAS,22.182,-75.729
BAHAMAS,24.063,-74.524
BAHRAIN,26.271,50.634
BAHRAIN,25.918,50.591
BANGLADESH,21.452,91.964
BANGLADESH,22.249,91.813
BANGLADESH,24.152,89.049
BANGLADESH,23.184,89.161
BANGLADESH,24.437,88.616
BANGLADESH,25.759,88.909
BANGLADESH,24.963,91.867
BANGLADESH,23.778,90.382
BANGLADESH,23.843,90.398
BARBADOS,13.074,-59.492
BELGIUM,51.19,4.463
BELGIUM,50.759,4.768
BELGIUM,51.168,5.471
BELGIUM,50.902,4.499
BELGIUM,51.333,4.5
BELGIUM,49.887,5.229
BELGIUM,50.459,4.454
BELGIUM,50.576,3.831
BELGIUM,51.09,2.653
BELGIUM,50.244,4.649
BELGIUM,50.818,3.208
BELGIUM,50.637,5.443
BELGIUM,51.199,2.862
BELGIUM,50.948,5.592
BELGIUM,50.788,5.193
BELGIUM,51.144,3.474
BELGIUM,51.395,4.961
BELGIUM,51.266,4.755
BELIZE,17.539,-88.308
BENIN,6.357,2.384
BENIN,9.357,2.609
BHUTAN,27.403,89.426
BOLIVIA,-14.739,-68.411
BOLIVIA,-15.719,-63.092
BOLIVIA,-22.769,-64.315
BOLIVIA,-20.007,-63.527
BOLIVIA,-17.421,-66.177
BOLIVIA,-16.99,-65.141
BOLIVIA,-17.594,-69.434
BOLIVIA,-11.04,-68.783
BOLIVIA,-16.143,-62.026
BOLIVIA,-10.822,-65.346
BOLIVIA,-13.053,-64.662
BOLIVIA,-16.513,-68.192
BOLIVIA,-13.254,-64.063
BOLIVIA,-17.963,-67.076
BOLIVIA,-19.543,-65.724
BOLIVIA,-18.975,-57.821
BOLIVIA,-13.264,-64.605
BOLIVIA,-18.328,-59.766
BOLIVIA,-11.01,-66.073
BOLIVIA,-14.428,-67.501
BOLIVIA,-14.306,-67.354
BOLIVIA,-13.762,-65.435
BOLIVIA,-14.857,-66.737
BOLIVIA,-16.384,-60.963
BOLIVIA,-14.966,-65.634
BOLIVIA,-19.007,-65.289
BOLIVIA,-16.339,-58.402
BOLIVIA,-21.556,-64.701
BOLIVIA,-14.819,-64.918
BOLIVIA,-17.645,-63.135
BOPHUTHATSWANA,-29.319,26.823
BOSNIA-HERCEGOVINA,44.941,17.298
BOSNIA-HERCEGOVINA,43.283,17.846
BOSNIA-HERCEGOVINA,43.824,18.331
BOTSWANA,-21.159,27.474
BOTSWANA,-24.602,24.691
BOTSWANA,-17.833,25.162
BOTSWANA,-19.972,23.431
BOTSWANA,-21.266,25.32
BOTSWANA,-24.555,25.918
BOTSWANA,-22.058,27.829
BRAZIL,29.332,-100.981
BRAZIL,-8.348,-49.301
BRAZIL,-22.875,-43.384
BRAZIL,2.077,-50.862
BRAZIL,-21.812,-48.133
BRAZIL,-10.984,-37.07
BRAZIL,-22.638,-50.456
BRAZIL,-9.866,-56.106
BRAZIL,-21.141,-50.425
BRAZIL,-22.526,-52.972
BRAZIL,-1.379,-48.476
BRAZIL,-31.39,-54.112
BRAZIL,-19.852,-43.95
BRAZIL,-25.405,-49.232
BRAZIL,-21.267,-43.761
BRAZIL,-15.862,-47.913
BRAZIL,-22.345,-49.054
BRAZIL,2.846,-60.69
BRAZIL,-15.861,-52.389
BRAZIL,-25.0,-53.501
BRAZIL,-9.334,-54.965
BRAZIL,-19.634,-43.969
BRAZIL,-20.469,-54.672
BRAZIL,-27.134,-52.656
BRAZIL,-7.32,-47.459
BRAZIL,-28.726,-49.425
BRAZIL,-29.946,-51.144
BRAZIL,-21.698,-41.302
BRAZIL,-19.012,-57.673
BRAZIL,-25.528,-49.176
BRAZIL,-17.652,-39.253
BRAZIL,-29.197,-51.188
BRAZIL,-15.653,-56.117
BRAZIL,-7.6,-72.769
BRAZIL,-22.175,-51.424
BRAZIL,-3.039,-60.05
BRAZIL,-6.233,-57.777
BRAZIL,-22.813,-42.093
BRAZIL,-20.592,-47.383
BRAZIL,-25.596,-54.487
BRAZIL,-27.672,-48.548
BRAZIL,-3.855,-32.423
BRAZIL,-20.278,-49.187
BRAZIL,-20.703,-46.335
BRAZIL,-3.776,-38.532
BRAZIL,-22.809,-43.244
BRAZIL,-10.786,-65.285
BRAZIL,-16.631,-49.222
BRAZIL,-23.432,-46.469
BRAZIL,-25.184,-50.144
BRAZIL,-22.791,-45.205
BRAZIL,-3.254,-52.254
BRAZIL,-3.127,-58.481
BRAZIL,-4.242,-56.001
BRAZIL,-14.816,-39.033
BRAZIL,-19.471,-42.488
BRAZIL,-18.444,-49.213
BRAZIL,-5.531,-47.46
BRAZIL,-1.414,-48.461
BRAZIL,-21.791,-43.387
BRAZIL,-7.27,-35.896
BRAZIL,-26.225,-48.797
BRAZIL,-23.008,-47.134
BRAZIL,-27.782,-50.281
BRAZIL,-21.664,-49.73
BRAZIL,-23.334,-51.13
BRAZIL,-13.262,-43.408
BRAZIL,-19.661,-43.896
BRAZIL,-5.368,-49.138
BRAZIL,-0.89,-52.602
BRAZIL,-23.44,-51.907
BRAZIL,-16.707,-43.819
BRAZIL,-22.197,-49.926
BRAZIL,-3.146,-59.986
BRAZIL,-9.51,-35.793
BRAZIL,0.051,-51.072
BRAZIL,-5.202,-37.364
BRAZIL,-23.509,-46.638
BRAZIL,-5.811,-61.279
BRAZIL,-26.88,-48.651
BRAZIL,-28.282,-54.169
BRAZIL,-5.911,-35.248
BRAZIL,3.855,-51.797
BRAZIL,-29.994,-51.171
BRAZIL,-2.894,-41.732
BRAZIL,-21.843,-46.568
BRAZIL,-28.244,-52.326
BRAZIL,-31.718,-52.328
BRAZIL,-9.364,-40.564
BRAZIL,-10.719,-48.4
BRAZIL,-22.549,-55.703
BRAZIL,-8.709,-63.902
BRAZIL,-14.862,-40.863
BRAZIL,-9.869,-67.894
BRAZIL,-8.126,-34.923
BRAZIL,-32.083,-52.166
BRAZIL,-22.91,-43.163
BRAZIL,-21.134,-47.774
BRAZIL,-22.932,-43.719
BRAZIL,-23.229,-45.861
BRAZIL,-2.589,-44.236
BRAZIL,-29.711,-53.688
BRAZIL,-23.627,-46.655
BRAZIL,-20.816,-49.406
BRAZIL,-23.925,-46.288
BRAZIL,-12.911,-38.331
BRAZIL,-1.489,-56.397
BRAZIL,-5.06,-42.823
BRAZIL,-3.383,-64.724
BRAZIL,-8.155,-70.783
BRAZIL,-24.317,-50.651
BRAZIL,2.223,-55.946
BRAZIL,-4.256,-69.936
BRAZIL,-3.785,-49.719
BRAZIL,-0.148,-66.986
BRAZIL,-9.401,-38.251
BRAZIL,-29.782,-57.038
BRAZIL,-18.883,-48.226
BRAZIL,-20.777,-51.565
BRAZIL,-19.765,-47.965
BRAZIL,-21.59,-45.473
BRAZIL,-12.694,-60.098
BRAZIL,-20.256,-40.289
BRAZIL,0.607,-69.186
BRAZIL,-21.985,-47.338
BRUNEI,4.946,114.928
BULGARIA,42.569,27.514
BULGARIA,43.151,25.713
BULGARIA,42.068,24.851
BULGARIA,42.695,23.406
BULGARIA,42.377,25.655
BULGARIA,43.232,27.825
BURKINA FASO,12.353,-1.512
BURKINA FASO,11.16,-4.331
BURUNDI,-3.324,29.318
CAMBODIA,13.096,103.224
CAMBODIA,12.255,104.564
CAMBODIA,11.546,104.844
CAMBODIA,13.411,103.813
CAMBODIA,13.531,106.014
CAMEROON,4.089,9.36
CAMEROON,4.006,9.719
CAMEROON,4.473,14.364
CAMEROON,10.451,14.257
CAMEROON,5.637,10.751
CAMEROON,7.357,13.559
CAMEROON,9.336,13.37
CAMEROON,5.537,10.354
CAMEROON,6.039,10.123
CAMEROON,3.835,11.524
CANADA,46.485,-84.509
CANADA,50.056,-97.032
CANADA,44.64,-63.499
CANADA,51.392,-56.084
CANADA,49.082,-125.772
CANADA,68.534,-89.808
CANADA,49.132,-68.207
CANADA,48.331,-70.996
CANADA,64.299,-96.078
CANADA,49.951,-125.271
CANADA,49.91,-99.952
CANADA,69.108,-105.138
CANADA,49.052,-123.87
CANADA,49.296,-117.632
CANADA,47.008,-65.449
CANADA,47.991,-66.331
CANADA,67.817,-115.144
CANADA,52.075,-111.445
CANADA,49.153,-121.939
CANADA,70.486,-68.517
CANADA,50.332,-115.874
CANADA,64.043,-139.128
CANADA,61.371,-139.041
CANADA,49.468,-120.512
CANADA,49.211,-57.391
CANADA,58.422,-130.032
CANADA,51.101,-100.052
CANADA,55.742,-120.182
CANADA,53.667,-113.467
CANADA,53.31,-113.58
CANADA,61.094,-94.071
CANADA,49.21,-102.966
CANADA,53.579,-116.465
CANADA,79.995,-85.813
CANADA,68.304,-133.483
CANADA,63.756,-68.556
CANADA,45.869,-66.532
CANADA,48.746,-69.097
CANADA,54.678,-101.682
CANADA,61.181,-113.69
CANADA,61.76,-121.237
CANADA,44.225,-76.597
CANADA,53.625,-77.704
CANADA,48.775,-64.479
CANADA,49.778,-86.939
CANADA,47.425,-61.778
CANADA,55.283,-77.767
CANADA,56.35,-94.7
CANADA,52.817,-102.311
CANADA,49.832,-92.744
CANADA,70.763,-117.806
CANADA,68.636,-95.85
CANADA,43.173,-79.935
CANADA,45.517,-73.417
CANADA,60.84,-115.783
CANADA,44.881,-63.509
CANADA,48.774,-91.639
CANADA,72.683,-77.967
CANADA,45.294,-73.281
CANADA,48.544,-58.55
CANADA,50.702,-120.442
CANADA,43.459,-80.384
CANADA,54.805,-66.805
CANADA,51.517,-109.181
CANADA,43.862,-79.37
CANADA,47.82,-83.346
CANADA,54.125,-108.523
CANADA,53.309,-110.072
CANADA,82.518,-62.281
CANADA,49.956,-119.378
CANADA,63.617,-135.867
CANADA,50.33,-105.559
CANADA,56.653,-111.222
CANADA,51.291,-80.608
CANADA,46.274,-75.99
CANADA,45.68,-74.039
CANADA,50.19,-61.789
CANADA,45.521,-75.564
CANADA,49.762,-77.803
CANADA,67.571,-139.839
CANADA,54.405,-110.279
CANADA,58.621,-117.165
CANADA,45.323,-75.669
CANADA,53.214,-105.673
CANADA,56.227,-117.447
CANADA,49.903,-98.275
CANADA,49.216,-122.71
CANADA,51.446,-90.214
CANADA,49.836,-64.289
CANADA,44.23,-78.363
CANADA,54.286,-130.445
CANADA,58.767,-111.117
CANADA,44.975,-79.303
CANADA,46.788,-71.398
CANADA,52.179,-113.893
CANADA,42.276,-82.956
CANADA,60.118,-128.822
CANADA,49.788,-94.363
CANADA,49.63,-112.8
CANADA,46.112,-64.679
CANADA,50.183,-86.696
CANADA,49.711,-124.887
CANADA,50.432,-104.666
CANADA,48.372,-89.324
CANADA,55.18,-118.885
CANADA,51.265,-102.462
CANADA,52.769,-108.244
CANADA,48.937,-54.568
CANADA,46.161,-60.048
CANADA,53.026,-122.51
CANADA,74.717,-94.969
CANADA,47.764,-69.585
CANADA,48.52,-72.266
CANADA,52.43,-114.904
CANADA,62.811,-92.116
CANADA,46.625,-80.799
CANADA,45.438,-71.691
CANADA,45.316,-65.89
CANADA,60.022,-111.96
CANADA,72.982,-84.614
CANADA,46.443,-63.831
CANADA,71.994,-125.243
CANADA,64.23,-76.527
CANADA,55.801,-97.864
CANADA,44.119,-77.528
CANADA,48.57,-81.377
CANADA,43.627,-79.396
CANADA,69.433,-133.026
CANADA,45.468,-73.741
CANADA,66.521,-86.225
CANADA,68.776,-81.244
CANADA,48.206,-78.836
CANADA,55.151,-105.262
CANADA,53.356,-110.824
CANADA,67.546,-64.031
CANADA,48.053,-77.783
CANADA,58.096,-68.427
CANADA,65.282,-126.8
CANADA,49.195,-123.182
CANADA,55.842,-108.418
CANADA,44.746,-81.107
CANADA,45.952,-77.319
CANADA,49.91,-97.234
CANADA,52.922,-66.864
CANADA,52.183,-122.054
CANADA,63.209,-123.437
CANADA,49.61,-115.782
CANADA,53.573,-113.521
CANADA,52.171,-106.7
CANADA,50.019,-110.721
CANADA,56.238,-120.74
CANADA,50.114,-91.904
CANADA,66.145,-65.714
CANADA,47.695,-79.849
CANADA,53.889,-122.679
CANADA,54.466,-128.577
CANADA,43.036,-81.154
CANADA,49.025,-122.363
CANADA,60.709,-135.068
CANADA,46.364,-79.423
CANADA,51.114,-114.02
CANADA,54.825,-127.183
CANADA,58.836,-122.597
CANADA,49.463,-119.602
CANADA,46.29,-63.121
CANADA,69.547,-93.577
CANADA,48.647,-123.426
CANADA,56.864,-101.076
CANADA,50.292,-107.691
CANADA,58.739,-94.065
CANADA,53.319,-60.426
CANADA,47.619,-52.752
CANADA,49.414,-82.468
CANADA,50.29,-88.91
CANADA,48.609,-68.208
CANADA,43.677,-79.631
CANADA,43.742,-79.466
CANADA,45.885,-82.568
CANADA,62.463,-114.44
CANADA,55.293,-114.778
CANADA,53.254,-131.814
CANADA,42.999,-82.309
CANADA,50.681,-127.367
CANADA,54.144,-115.787
CANADA,50.223,-66.266
CANADA,60.173,-132.743
CANADA,44.984,-64.917
CANADA,62.208,-133.376
CANADA,67.408,-134.86
CANARY ISLANDS,28.453,-13.864
CANARY ISLANDS,27.815,-17.887
CANARY ISLANDS,27.932,-15.386
CANARY ISLANDS,28.945,-13.605
CANARY ISLANDS,28.044,-16.572
CANARY ISLANDS,28.482,-16.341
CAPE VERDE ISLANDS,16.741,-22.949
CAPE VERDE ISLANDS,16.137,-22.889
CAPE VERDE ISLANDS,14.924,-23.493
CAPE VERDE ISLANDS,15.156,-23.214
CAPE VERDE ISLANDS,16.588,-24.284
CAPE VERDE ISLANDS,16.834,-25.057
CAYMAN ISLANDS,19.687,-79.883
CAYMAN ISLANDS,19.293,-81.357
CENTRAL AFRICAN REP.,4.398,18.519
CENTRAL AFRICAN REP.,4.784,22.781
CENTRAL AFRICAN REP.,10.236,22.717
CENTRAL AFRICAN REP.,5.847,20.649
CENTRAL AFRICAN REP.,8.427,20.635
CENTRAL AFRICAN REP.,5.958,15.637
CENTRAL AFRICAN REP.,6.528,21.989
CENTRAL AFRICAN REP.,4.221,15.786
CENTRAL AFRICAN REP.,45.154,-89.111
CHAD,9.151,18.379
CHAD,13.847,20.844
CHAD,8.62,16.068
CHAD,12.134,15.034
CHAD,9.379,14.926
CHAD,17.917,19.111
CHILE,-41.906,-73.797
CHILE,-43.615,-71.807
CHILE,-18.348,-70.339
CHILE,-45.916,-71.689
CHILE,-33.562,-70.688
CHILE,-46.582,-71.698
CHILE,-22.499,-68.904
CHILE,-36.583,-72.032
CHILE,-53.003,-70.855
CHILE,-45.594,-72.106
CHILE,-20.535,-70.181
CHILE,-33.393,-70.786
CHILE,-23.444,-70.445
CHILE,-53.254,-70.319
CHILE,-37.402,-72.426
CHILE,-54.931,-67.626
CHILE,-27.296,-70.414
CHILE,-34.967,-71.217
CHILE,-36.773,-73.063
CHILE,-27.165,-109.422
CHILE,-40.611,-73.06
CHILE,-28.598,-70.759
CHILE,-34.174,-70.776
CHILE,-29.916,-71.191
CHILE,-33.657,-71.616
CHILE,-42.491,-73.774
CHILE,-33.456,-70.547
CHILE,-38.769,-72.636
CHILE,-41.439,-73.094
CHILE,-33.493,-70.698
CHILE,-42.933,-72.699
CHILE,-39.65,-73.086
CHINA,40.08,116.584
CHINA,40.853,111.822
CHINA,49.205,119.825
CHINA,38.281,114.696
CHINA,39.124,117.346
CHINA,37.747,112.629
CHINA,23.184,113.266
CHINA,28.189,113.219
CHINA,25.218,110.039
CHINA,22.608,108.172
CHINA,23.4,116.683
CHINA,22.639,113.812
CHINA,34.519,113.841
CHINA,30.784,114.208
CHINA,30.552,111.469
CHINA,36.517,103.622
CHINA,34.446,108.752
CHINA,21.975,100.76
CHINA,24.992,102.743
CHINA,24.544,118.127
CHINA,28.6,115.917
CHINA,25.933,119.662
CHINA,30.228,120.432
CHINA,29.825,121.465
CHINA,31.74,118.86
CHINA,31.78,117.298
CHINA,36.263,120.375
CHINA,31.198,121.336
CHINA,37.402,121.372
CHINA,29.719,106.641
CHINA,30.578,103.947
CHINA,27.989,102.184
CHINA,39.543,76.022
CHINA,37.038,79.866
CHINA,43.907,87.474
